,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,apparent_temperature_max,apparent_temperature_min,sunshine_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,uv_index_max
307,1980-11-03,17.2,7.1,12.3,0.0,0.0,,,,11.6,25.9,8.7,
308,1980-11-04,20.0,12.1,15.6,0.0,0.0,,,,17.7,35.3,13.0,
309,1980-11-05,22.2,12.4,16.7,0.0,0.0,,,,13.0,21.2,7.4,
310,1980-11-06,20.8,11.2,15.3,0.0,0.0,,,,10.6,23.4,6.4,
311,1980-11-07,21.0,12.5,15.6,0.0,0.0,,,,26.3,46.4,15.5,
312,1980-11-08,14.4,9.2,12.4,0.0,0.0,,,,22.7,38.2,14.0,
313,1980-11-09,15.4,7.8,11.6,0.0,0.0,,,,7.7,14.4,5.1,
314,1980-11-10,19.3,8.7,13.9,0.0,0.0,,,,10.6,24.8,8.3,
315,1980-11-11,21.8,13.1,16.7,0.0,0.0,,,,18.4,36.4,14.2,
316,1980-11-12,22.3,10.9,16.3,0.0,0.0,,,,30.6,58.3,16.8,
317,1980-11-13,12.1,6.1,8.8,0.0,0.0,,,,19.3,36.4,14.0,
318,1980-11-14,16.7,5.6,11.6,0.0,0.0,,,,17.9,34.9,11.3,
319,1980-11-15,18.1,11.1,14.9,0.0,0.0,,,,20.3,39.2,14.2,
320,1980-11-16,19.4,14.9,16.8,0.0,0.0,,,,12.9,25.9,9.4,
321,1980-11-17,19.8,13.0,15.8,0.0,0.0,,,,13.8,31.7,10.4,
322,1980-11-18,19.8,11.3,15.0,0.0,0.0,,,,15.6,32.0,10.4,
323,1980-11-19,19.8,12.9,16.4,0.0,0.0,,,,18.6,31.7,12.9,
324,1980-11-20,18.2,15.6,17.0,23.1,16.0,,,,25.5,43.9,16.7,
325,1980-11-21,18.1,11.9,15.0,0.0,0.0,,,,21.2,39.6,16.9,
326,1980-11-22,16.1,10.9,13.4,0.0,0.0,,,,16.3,30.2,11.4,
327,1980-11-23,17.4,8.6,12.9,0.0,0.0,,,,11.5,24.8,8.1,
328,1980-11-24,18.1,9.3,13.0,0.1,1.0,,,,22.3,39.6,11.4,
329,1980-11-25,13.8,5.6,9.4,0.0,0.0,,,,13.6,23.8,9.6,
330,1980-11-26,16.8,5.6,12.3,0.3,2.0,,,,20.6,41.0,15.0,
331,1980-11-27,17.9,13.5,15.5,13.2,23.0,,,,19.6,35.6,11.7,
332,1980-11-28,15.8,12.6,13.9,0.0,0.0,,,,21.4,40.0,15.9,
333,1980-11-29,16.8,10.6,13.5,0.0,0.0,,,,9.7,19.4,5.9,
334,1980-11-30,17.9,11.1,13.9,0.0,0.0,,,,12.5,24.1,8.8,
335,1980-12-01,18.1,10.2,14.0,1.0,2.0,,,,14.5,27.4,9.4,
336,1980-12-02,14.4,6.2,10.9,2.3,5.0,,,,27.7,52.6,16.9,
337,1980-12-03,14.9,2.9,7.9,0.0,0.0,,,,27.9,50.4,16.0,
338,1980-12-04,8.1,-0.3,4.2,0.0,0.0,,,,20.2,36.0,9.8,
339,1980-12-05,15.0,5.4,9.4,0.0,0.0,,,,9.8,22.7,8.3,
340,1980-12-06,13.9,5.6,8.7,0.0,0.0,,,,10.1,22.0,7.4,
341,1980-12-07,14.6,4.1,8.6,0.0,0.0,,,,9.4,13.3,5.6,
342,1980-12-08,14.7,5.0,9.3,0.0,0.0,,,,23.8,42.1,6.7,
343,1980-12-09,8.4,1.4,5.1,0.0,0.0,,,,23.9,43.2,15.2,
344,1980-12-10,13.8,1.1,7.6,0.0,0.0,,,,18.7,35.3,14.5,
345,1980-12-11,15.7,5.2,9.7,0.3,1.0,,,,29.4,49.0,18.6,
346,1980-12-12,4.6,-1.4,1.8,0.0,0.0,,,,26.9,46.4,17.6,
347,1980-12-13,8.0,-1.1,3.3,0.0,0.0,,,,8.7,20.2,5.3,
348,1980-12-14,9.8,0.8,5.1,0.0,0.0,,,,10.4,19.4,6.2,
349,1980-12-15,9.4,2.4,5.8,0.0,0.0,,,,17.1,31.3,12.3,
350,1980-12-16,8.3,1.6,5.5,0.0,0.0,,,,14.5,28.8,11.6,
351,1980-12-17,10.7,-0.0,5.2,0.0,0.0,,,,11.1,25.9,8.7,
352,1980-12-18,10.9,4.3,7.5,0.0,0.0,,,,12.4,23.8,8.1,
353,1980-12-19,8.4,3.0,5.9,0.0,0.0,,,,20.1,39.6,14.5,
354,1980-12-20,7.6,0.9,4.0,0.0,0.0,,,,19.1,37.8,13.3,
355,1980-12-21,8.8,0.3,4.3,0.0,0.0,,,,10.6,23.8,8.1,
356,1980-12-22,12.1,1.7,6.0,0.0,0.0,,,,27.3,50.4,14.9,
357,1980-12-23,4.2,-1.8,1.4,0.0,0.0,,,,34.7,62.6,23.8,
358,1980-12-24,5.4,-4.0,0.4,0.0,0.0,,,,17.3,28.1,11.1,
359,1980-12-25,6.8,0.3,3.5,0.0,0.0,,,,12.5,23.4,8.1,
360,1980-12-26,2.4,-3.4,-0.8,0.0,0.0,,,,21.3,40.0,16.0,
361,1980-12-27,3.3,-4.1,-1.1,0.0,0.0,,,,20.3,38.5,13.4,
362,1980-12-28,2.8,-6.0,-2.1,0.0,0.0,,,,17.7,34.2,11.5,
363,1980-12-29,4.1,-5.5,-1.2,0.0,0.0,,,,12.1,28.1,9.5,
364,1980-12-30,5.0,-3.8,0.1,0.0,0.0,,,,8.8,15.1,6.3,
365,1980-12-31,8.7,-2.0,3.2,0.0,0.0,,,,18.3,35.3,13.3,
366,1981-01-01,6.8,-2.0,3.0,0.0,0.0,0.2,-7.9,33398.56,27.1,50.4,19.8,
367,1981-01-02,1.6,-4.6,-2.1,0.0,0.0,-5.4,-11.0,33431.97,23.4,44.3,17.9,
368,1981-01-03,2.9,-5.4,-1.8,0.0,0.0,-2.4,-10.7,33468.39,14.2,29.5,11.6,
369,1981-01-04,4.6,-4.4,-0.3,0.0,0.0,0.5,-8.5,33507.73,12.7,26.6,8.9,
370,1981-01-05,6.2,-1.3,2.0,2.1,9.0,1.8,-5.5,9978.97,15.9,29.2,13.1,
371,1981-01-06,3.1,0.6,1.4,3.2,15.0,-1.8,-4.2,2705.43,20.4,34.6,15.9,
372,1981-01-07,5.3,0.4,2.7,0.0,0.0,1.1,-3.8,13618.58,13.8,25.6,11.3,
373,1981-01-08,6.8,2.5,4.1,0.0,0.0,3.8,-1.0,6897.61,10.0,18.4,7.5,
374,1981-01-09,6.7,-0.1,3.3,0.5,3.0,3.1,-3.3,15452.93,11.9,20.5,6.8,
375,1981-01-10,6.8,-0.8,2.7,0.0,0.0,1.1,-5.0,33800.21,19.6,37.4,14.7,
376,1981-01-11,6.6,-3.6,1.2,0.0,0.0,1.1,-8.6,33857.52,18.0,33.1,13.7,
377,1981-01-12,9.8,-1.0,3.5,0.0,0.0,4.8,-5.5,33917.05,16.2,32.0,12.5,
378,1981-01-13,11.8,-0.4,4.9,0.0,0.0,7.7,-4.7,33978.68,13.7,25.2,10.4,
379,1981-01-14,14.2,-1.6,5.8,0.0,0.0,10.0,-5.7,34042.35,15.9,30.6,12.1,
380,1981-01-15,5.0,-1.4,2.4,0.0,0.0,1.2,-7.2,7719.72,26.4,46.8,20.5,
381,1981-01-16,2.0,-3.1,-1.0,0.0,0.0,-4.3,-8.8,34175.42,21.4,40.3,17.1,
382,1981-01-17,4.1,-5.3,-1.0,0.0,0.0,0.4,-9.4,34244.65,12.0,21.6,7.2,
383,1981-01-18,10.8,-1.3,3.7,0.0,0.0,7.4,-5.4,34315.65,12.6,23.0,9.0,
384,1981-01-19,5.2,0.8,2.8,0.0,0.0,0.9,-3.4,2392.45,15.0,28.4,11.8,
385,1981-01-20,5.0,-1.2,1.7,0.6,3.0,0.3,-5.4,23733.36,18.3,37.4,14.7,
386,1981-01-21,1.6,-1.6,0.8,11.7,17.0,-3.2,-6.2,0.0,22.2,40.0,18.9,
387,1981-01-22,4.8,-2.5,0.7,0.0,0.0,0.0,-7.2,34625.25,18.3,35.3,14.3,
388,1981-01-23,10.7,1.2,6.9,1.6,7.0,6.6,-3.0,12028.74,25.5,41.4,17.8,
389,1981-01-24,6.2,1.4,3.3,0.4,3.0,3.4,-3.4,0.0,22.4,39.6,18.8,
390,1981-01-25,1.7,-0.8,0.6,0.4,4.0,-3.5,-6.2,9502.33,20.9,41.0,18.4,
391,1981-01-26,1.2,-2.6,-0.9,0.6,5.0,-4.5,-7.4,14470.46,20.4,39.2,17.0,
392,1981-01-27,1.3,-4.8,-1.4,0.0,0.0,-3.1,-9.7,21133.38,14.4,28.8,11.2,
393,1981-01-28,4.0,-3.2,0.2,0.0,0.0,0.2,-7.4,35145.93,10.0,21.2,7.3,
394,1981-01-29,2.5,-1.6,0.6,1.6,5.0,-1.9,-5.1,5376.95,13.2,25.6,8.0,
395,1981-01-30,3.7,-1.9,1.1,1.9,8.0,0.0,-5.6,458.74,11.8,22.3,9.3,
396,1981-01-31,2.9,0.8,1.7,12.6,20.0,0.2,-3.0,0.0,13.5,27.0,10.1,
397,1981-02-01,5.6,-1.2,1.7,0.0,0.0,1.3,-4.7,34255.16,16.7,32.4,12.7,
398,1981-02-02,7.7,-4.0,1.6,0.4,4.0,4.6,-7.2,28211.2,8.7,20.9,4.8,
399,1981-02-03,5.0,-2.0,1.9,0.0,0.0,-0.0,-6.2,35379.68,20.7,38.2,12.5,
400,1981-02-04,4.4,-3.9,-0.3,0.0,0.0,0.4,-7.9,35423.02,12.2,27.7,9.5,
401,1981-02-05,7.3,-2.8,2.3,0.9,6.0,3.4,-6.7,25888.13,14.3,27.4,10.6,
402,1981-02-06,7.7,-0.6,3.7,0.3,3.0,3.5,-4.3,27534.71,13.8,27.7,10.4,
403,1981-02-07,9.0,-3.2,2.3,0.0,0.0,6.1,-7.0,35559.66,11.0,20.5,7.5,
404,1981-02-08,12.7,0.4,6.2,0.0,0.0,9.1,-3.6,35368.61,15.5,27.4,12.4,
405,1981-02-09,12.0,0.8,6.2,0.0,0.0,7.7,-2.6,35684.82,18.7,36.7,12.6,
406,1981-02-10,10.8,-2.3,4.3,0.0,0.0,6.9,-5.7,35797.25,12.4,28.1,7.8,
407,1981-02-11,12.7,-0.2,6.1,0.0,0.0,8.9,-4.2,35779.2,25.1,42.1,14.0,
408,1981-02-12,18.0,8.5,12.0,1.4,4.0,17.9,3.5,13262.44,24.8,44.6,11.8,
409,1981-02-13,12.6,6.5,8.8,0.3,2.0,9.9,4.0,17996.62,17.7,36.7,12.7,
410,1981-02-14,13.1,4.9,8.5,0.0,0.0,10.3,2.3,35929.95,16.5,29.5,10.9,
411,1981-02-15,16.0,7.7,10.8,0.0,0.0,15.1,5.4,25881.67,20.9,36.7,13.9,
412,1981-02-16,12.1,2.8,7.9,10.8,13.0,10.1,-3.2,0.0,30.8,54.4,23.5,
413,1981-02-17,6.7,2.3,4.4,0.1,1.0,2.7,-3.2,5153.98,24.7,44.3,15.3,
414,1981-02-18,10.0,4.7,6.9,1.0,3.0,7.1,1.9,5990.15,13.3,24.1,9.4,
415,1981-02-19,6.7,2.0,4.7,7.8,10.0,2.1,-1.8,46.61,19.7,38.9,14.4,
416,1981-02-20,7.6,0.9,4.8,0.3,2.0,3.3,-3.2,4534.7,18.1,33.5,11.9,
417,1981-02-21,6.7,-2.7,2.4,0.0,0.0,3.2,-6.3,36715.2,18.7,32.0,11.3,
418,1981-02-22,12.0,5.2,8.4,8.3,9.0,10.3,0.5,8660.52,21.2,36.4,11.8,
419,1981-02-23,9.7,3.0,7.6,8.7,9.0,7.2,-1.8,6749.38,23.0,42.1,16.1,
420,1981-02-24,6.0,0.4,3.4,0.0,0.0,0.4,-5.1,24316.01,23.5,44.3,19.4,
421,1981-02-25,4.0,-1.6,0.7,0.0,0.0,-1.1,-6.9,11298.22,17.6,33.1,12.0,
422,1981-02-26,1.4,-4.1,-1.6,0.0,0.0,-5.3,-9.9,37178.71,28.8,52.6,19.5,
423,1981-02-27,1.9,-4.5,-1.2,0.0,0.0,-2.5,-9.8,23380.92,15.9,27.7,10.4,
424,1981-02-28,8.3,-1.1,4.3,4.8,6.0,4.4,-4.8,11601.63,20.4,36.0,12.4,
425,1981-03-01,5.4,2.3,4.0,9.1,14.0,2.4,-2.2,0.0,22.6,42.1,17.1,
426,1981-03-02,8.4,1.8,4.9,0.6,2.0,4.7,-1.9,11466.04,17.6,32.4,12.7,
427,1981-03-03,7.2,5.4,6.2,1.0,2.0,5.5,2.1,0.0,13.4,24.8,8.8,
428,1981-03-04,9.6,2.9,6.2,0.0,0.0,6.1,-0.1,4911.64,14.5,26.6,10.2,
429,1981-03-05,14.2,0.8,7.3,0.0,0.0,12.6,-2.6,37277.58,12.5,27.4,9.4,
430,1981-03-06,10.1,2.6,6.5,0.0,0.0,7.3,-0.6,34920.79,20.2,36.7,11.1,
431,1981-03-07,15.8,2.0,8.3,0.0,0.0,13.1,-1.6,38771.44,20.5,33.8,14.5,
432,1981-03-08,15.7,5.0,10.4,0.2,1.0,12.5,1.0,28340.14,24.6,43.9,16.7,
433,1981-03-09,11.1,2.3,5.8,0.0,0.0,8.0,-1.9,37685.61,19.2,38.9,13.9,
434,1981-03-10,10.2,-0.4,4.9,0.1,1.0,6.9,-4.0,37258.43,16.1,32.0,10.9,
435,1981-03-11,12.8,5.0,9.0,5.3,9.0,8.1,0.8,9635.17,29.4,48.2,19.6,
436,1981-03-12,17.7,9.9,13.0,4.5,7.0,16.6,7.9,18108.4,15.1,31.0,9.6,
437,1981-03-13,16.0,10.7,12.9,0.0,0.0,16.5,10.3,0.0,5.1,11.5,2.9,
438,1981-03-14,19.9,7.0,13.4,0.8,5.0,18.1,3.7,26490.68,23.6,43.9,11.3,
439,1981-03-15,13.8,2.8,7.9,0.0,0.0,11.6,-0.7,40218.8,16.6,32.0,11.1,
440,1981-03-16,12.7,3.6,7.4,0.0,0.0,10.4,0.8,35574.7,12.5,24.5,8.1,
441,1981-03-17,15.1,3.7,9.0,0.0,0.0,12.0,0.7,40135.13,19.1,37.8,14.4,
442,1981-03-18,11.5,8.6,10.4,14.8,17.0,8.3,5.1,0.0,23.5,42.8,19.0,
443,1981-03-19,14.8,6.6,10.4,7.1,10.0,13.3,4.4,13275.26,17.6,29.9,12.5,
444,1981-03-20,15.2,5.4,9.6,0.0,0.0,14.1,2.7,31752.5,12.1,29.5,9.4,
445,1981-03-21,17.6,3.7,10.5,0.0,0.0,17.1,0.8,40905.71,9.9,23.4,7.7,
446,1981-03-22,15.5,6.9,11.6,0.0,0.0,11.8,4.1,12558.34,21.4,40.0,15.4,
447,1981-03-23,17.6,10.8,13.8,12.8,7.0,14.9,8.4,22271.31,33.4,61.9,24.8,
448,1981-03-24,19.9,13.1,16.0,15.0,15.0,20.2,10.4,0.0,32.5,65.2,18.6,
449,1981-03-25,19.8,11.0,15.0,0.8,2.0,16.7,7.9,39677.55,24.7,46.4,19.5,
450,1981-03-26,16.8,4.9,10.5,0.0,0.0,14.6,1.1,41477.5,19.2,36.4,13.4,
451,1981-03-27,13.9,4.5,9.4,5.3,5.0,10.2,0.7,33790.19,27.2,51.1,20.5,
452,1981-03-28,13.8,9.0,11.4,7.1,11.0,12.6,6.4,1759.95,21.2,45.7,14.6,
453,1981-03-29,8.9,6.7,7.6,19.2,22.0,6.5,2.5,0.0,20.9,36.7,17.6,
454,1981-03-30,10.4,7.1,8.9,10.2,16.0,7.8,3.7,0.0,16.6,32.0,14.7,
455,1981-03-31,15.1,8.5,11.4,0.9,1.0,12.7,6.0,31862.58,19.2,32.8,14.9,
456,1981-04-01,16.9,8.3,12.6,13.9,15.0,17.9,4.7,1593.71,23.2,43.9,15.5,
457,1981-04-02,11.4,5.3,8.2,0.0,0.0,7.9,1.9,24686.05,19.6,40.0,16.4,
458,1981-04-03,10.6,5.6,8.3,22.6,17.0,9.9,2.1,0.0,23.8,40.7,14.5,
459,1981-04-04,11.9,9.6,10.5,11.5,12.0,11.0,7.8,0.0,10.3,31.7,7.4,
460,1981-04-05,14.6,9.1,11.3,0.0,0.0,13.0,7.7,18141.1,12.8,26.3,8.2,
461,1981-04-06,16.0,5.8,10.9,0.0,0.0,14.3,4.0,33669.27,14.5,32.0,8.0,
462,1981-04-07,16.1,5.1,10.8,1.1,3.0,13.5,2.6,24829.09,19.5,41.4,11.1,
463,1981-04-08,16.1,10.8,13.3,3.9,11.0,15.9,8.5,0.0,19.0,37.4,11.5,
464,1981-04-09,17.3,13.0,14.8,2.8,7.0,14.6,12.1,16496.0,23.7,43.2,14.3,
465,1981-04-10,20.2,9.9,14.7,0.2,1.0,21.9,8.9,32171.15,14.3,29.9,8.9,
466,1981-04-11,18.5,12.1,14.8,2.3,5.0,18.1,10.5,17520.92,17.7,38.2,13.3,
467,1981-04-12,16.9,9.8,13.8,7.8,21.0,17.8,7.3,5635.48,15.5,29.9,10.3,
468,1981-04-13,16.3,7.8,11.3,0.0,0.0,15.5,4.8,43030.94,16.3,32.8,13.6,
469,1981-04-14,14.7,7.7,11.7,2.7,5.0,10.7,4.7,13657.19,24.6,44.6,19.2,
470,1981-04-15,21.8,12.7,16.5,4.2,10.0,22.1,10.7,15312.53,17.7,31.0,10.1,
471,1981-04-16,23.4,11.4,16.7,0.0,0.0,24.8,9.0,37067.95,15.9,28.8,9.0,
472,1981-04-17,17.8,9.4,13.2,0.7,3.0,16.6,7.0,43181.21,21.2,37.8,14.9,
473,1981-04-18,16.9,12.1,14.9,23.3,15.0,18.3,9.2,0.0,26.0,45.4,18.2,
474,1981-04-19,17.4,10.5,13.4,0.0,0.0,14.0,7.0,39087.15,26.3,47.5,20.0,
475,1981-04-20,19.9,8.8,14.4,0.0,0.0,18.3,5.7,43200.0,13.8,29.2,10.2,
476,1981-04-21,21.0,12.6,16.1,0.0,0.0,19.9,9.8,43200.0,18.3,34.2,13.5,
477,1981-04-22,22.7,12.2,17.1,0.0,0.0,24.2,9.7,43200.0,15.0,29.2,11.6,
478,1981-04-23,23.4,14.1,18.4,0.0,0.0,24.1,12.8,36000.0,23.0,44.6,17.5,
479,1981-04-24,24.7,12.3,17.9,0.0,0.0,26.1,8.8,43200.0,31.8,59.8,18.0,
480,1981-04-25,21.3,8.8,15.2,0.0,0.0,20.8,6.2,43609.34,12.3,24.8,8.8,
481,1981-04-26,19.3,12.1,15.7,0.2,1.0,15.3,9.3,40318.82,19.9,37.8,14.9,
482,1981-04-27,21.6,15.1,17.3,4.5,7.0,23.3,13.8,12973.79,15.3,25.9,7.8,
483,1981-04-28,23.8,14.1,18.2,0.2,1.0,26.6,14.3,43200.0,15.4,29.9,9.6,
484,1981-04-29,25.2,13.4,18.6,2.1,9.0,28.0,12.2,30985.77,19.6,37.4,9.3,
485,1981-04-30,21.9,11.2,16.4,0.0,0.0,20.5,10.0,43200.0,19.4,31.3,12.6,
486,1981-05-01,24.4,14.6,19.5,1.9,4.0,25.7,12.1,31815.57,21.0,43.9,18.5,
487,1981-05-02,27.5,11.7,19.7,14.1,12.0,31.3,8.6,25726.38,33.8,60.8,18.3,
488,1981-05-03,18.2,11.4,14.4,3.5,3.0,17.1,8.9,27211.28,15.9,29.5,8.4,
489,1981-05-04,21.4,11.5,16.3,0.0,0.0,20.9,9.5,44184.4,17.4,30.2,13.0,
490,1981-05-05,20.2,13.7,16.5,0.0,0.0,18.1,10.0,38474.7,26.9,49.7,21.3,
491,1981-05-06,25.3,14.6,19.2,0.0,0.0,27.5,13.3,44317.37,21.2,34.6,14.9,
492,1981-05-07,27.7,16.1,21.2,0.0,0.0,30.2,15.3,44565.87,20.5,34.9,17.2,
493,1981-05-08,30.0,18.5,23.2,0.0,0.0,33.9,18.6,44454.91,20.0,34.6,17.5,
494,1981-05-09,32.5,18.9,25.0,0.0,0.0,39.5,20.3,44710.84,16.3,27.4,10.1,
495,1981-05-10,32.5,20.3,25.9,4.4,7.0,38.7,22.0,44596.58,14.6,30.2,9.9,
496,1981-05-11,22.8,12.9,16.0,20.9,15.0,26.6,8.5,0.0,35.7,63.4,17.3,
497,1981-05-12,22.1,11.6,16.6,0.0,0.0,22.4,10.2,41181.4,10.8,20.2,7.4,
498,1981-05-13,22.4,11.1,16.7,0.0,0.0,22.0,9.5,44565.2,15.4,32.0,9.6,
499,1981-05-14,19.3,13.2,16.9,2.6,10.0,17.7,11.0,20459.48,21.2,41.0,15.9,
500,1981-05-15,22.0,16.8,19.0,3.2,7.0,21.5,17.5,19430.63,14.9,28.8,9.2,
501,1981-05-16,24.4,14.4,19.2,0.0,0.0,24.0,14.7,44972.23,21.8,41.4,10.1,
502,1981-05-17,23.7,12.8,18.2,0.0,0.0,25.4,12.6,45335.07,13.0,24.5,8.2,
503,1981-05-18,20.4,13.0,16.7,0.0,0.0,20.0,12.3,45468.57,19.5,43.9,14.8,
504,1981-05-19,21.3,12.4,16.8,0.0,0.0,21.9,11.8,37154.95,13.1,28.4,7.0,
505,1981-05-20,21.1,13.8,17.2,0.0,0.0,19.7,13.7,19087.78,10.6,22.7,6.9,
506,1981-05-21,22.3,14.5,17.9,0.0,0.0,21.9,14.1,38641.54,14.7,29.9,11.0,
507,1981-05-22,22.4,13.9,18.0,0.0,0.0,23.1,13.9,45596.12,16.1,33.5,11.4,
508,1981-05-23,20.5,13.0,16.8,0.7,4.0,19.5,12.4,19659.41,10.0,20.5,6.9,
509,1981-05-24,27.3,12.2,20.1,0.0,0.0,28.4,11.0,46080.84,14.3,29.9,10.9,
510,1981-05-25,29.2,16.2,22.7,0.0,0.0,29.9,16.1,45899.04,22.1,38.2,14.5,
511,1981-05-26,26.1,20.1,21.9,2.1,5.0,27.9,18.5,26746.86,22.0,38.9,16.9,
512,1981-05-27,25.9,19.4,22.0,14.0,13.0,28.5,20.0,4666.42,20.3,36.0,12.7,
513,1981-05-28,24.4,17.0,20.8,0.0,0.0,24.9,17.4,40321.82,21.0,41.0,13.9,
514,1981-05-29,26.2,12.7,19.7,0.3,2.0,26.1,12.0,32733.28,14.4,28.4,9.3,
515,1981-05-30,19.6,15.9,18.0,1.4,5.0,18.3,15.2,28111.62,21.9,44.6,14.3,
516,1981-05-31,24.0,16.7,19.9,0.0,0.0,25.6,16.7,35223.62,15.0,27.7,11.0,
517,1981-06-01,21.5,15.2,18.4,0.0,0.0,19.6,15.1,31326.76,18.2,36.0,12.2,
518,1981-06-02,22.9,13.3,18.2,0.0,0.0,22.8,12.8,43394.22,18.4,38.2,13.0,
519,1981-06-03,21.4,15.4,18.5,0.2,1.0,19.6,15.1,33572.27,19.2,34.2,13.2,
520,1981-06-04,23.0,15.2,18.9,0.0,0.0,22.3,15.7,40448.0,13.9,29.2,8.8,
521,1981-06-05,25.4,14.4,19.7,0.0,0.0,27.5,14.4,46386.92,15.1,30.2,9.9,
522,1981-06-06,25.3,15.5,20.5,0.0,0.0,26.6,15.8,47246.73,20.9,41.8,15.3,
523,1981-06-07,26.4,18.3,22.0,0.0,0.0,26.6,18.4,46489.09,24.2,47.2,20.7,
524,1981-06-08,26.1,20.5,23.1,0.0,0.0,25.1,20.6,39456.78,29.7,55.8,24.6,
525,1981-06-09,26.7,20.6,23.2,0.0,0.0,25.7,20.6,41124.01,30.0,55.8,26.4,
526,1981-06-10,26.8,21.6,23.4,16.8,15.0,30.0,20.9,20835.46,26.6,46.8,15.2,
527,1981-06-11,23.3,18.9,21.4,6.0,17.0,25.2,19.2,0.0,18.9,32.8,12.4,
528,1981-06-12,21.2,17.3,19.3,1.5,7.0,21.1,17.4,8622.99,20.5,37.1,16.1,
529,1981-06-13,22.7,17.1,19.8,0.0,0.0,22.2,17.0,11813.2,21.2,40.7,16.3,
530,1981-06-14,24.3,19.0,21.0,0.0,0.0,24.3,19.2,22085.52,25.0,46.1,19.0,
531,1981-06-15,25.9,18.4,21.9,0.0,0.0,28.6,19.8,43333.7,18.5,38.5,14.5,
532,1981-06-16,27.7,17.7,22.1,0.0,0.0,31.8,19.2,47689.64,13.8,30.2,9.2,
533,1981-06-17,29.4,19.3,23.9,0.0,0.0,34.4,21.1,46913.3,16.9,33.5,12.3,
534,1981-06-18,32.2,22.5,27.0,0.1,1.0,38.0,25.1,43853.72,17.9,32.8,15.0,
535,1981-06-19,31.7,24.3,27.2,0.0,0.0,36.4,26.5,47048.51,21.9,40.7,17.8,
536,1981-06-20,29.9,23.9,26.5,0.0,0.0,32.9,26.7,39655.55,26.3,50.4,22.3,
537,1981-06-21,29.7,24.2,26.6,0.3,2.0,32.9,25.6,46918.57,27.4,54.0,21.6,
538,1981-06-22,28.8,21.6,25.6,4.8,6.0,33.1,24.4,35521.7,21.9,41.0,13.3,
539,1981-06-23,27.9,19.9,23.7,0.0,0.0,29.6,22.5,47642.91,14.1,30.2,10.2,
540,1981-06-24,33.1,22.2,27.7,1.8,3.0,39.8,24.3,38886.94,16.4,35.3,11.9,
541,1981-06-25,34.0,27.0,29.5,5.2,4.0,37.7,30.9,33475.93,22.0,48.6,13.7,
542,1981-06-26,32.6,26.5,29.5,1.7,7.0,37.0,31.5,20762.46,16.2,46.8,11.4,
543,1981-06-27,30.8,24.8,28.0,10.6,14.0,35.6,29.6,6760.33,16.8,41.4,9.2,
544,1981-06-28,24.7,21.7,22.8,52.8,24.0,29.3,24.9,0.0,16.3,47.9,10.5,
545,1981-06-29,24.9,21.6,22.8,84.0,23.0,29.9,24.6,0.0,14.2,30.2,8.3,
546,1981-06-30,28.8,23.1,25.4,11.2,20.0,33.7,27.4,6386.13,23.5,41.8,13.8,
547,1981-07-01,31.2,25.0,27.4,2.4,7.0,35.4,27.4,29296.46,23.8,53.3,21.6,
548,1981-07-02,32.2,25.7,28.0,1.7,3.0,38.7,28.3,29017.56,24.3,43.2,15.4,
549,1981-07-03,32.6,25.3,28.6,0.0,0.0,38.9,29.0,45119.58,17.1,32.8,15.9,
550,1981-07-04,32.8,25.7,28.7,0.0,0.0,38.5,28.3,44551.47,23.7,42.5,20.0,
551,1981-07-05,33.0,25.3,28.7,0.0,0.0,38.3,27.6,45225.5,23.1,43.6,20.4,
552,1981-07-06,33.2,25.9,28.9,0.0,0.0,39.7,28.6,43573.82,23.0,40.3,16.6,
553,1981-07-07,31.7,25.1,27.9,0.0,0.0,38.9,30.3,21974.61,14.3,25.6,7.8,
554,1981-07-08,34.7,25.7,30.1,0.0,0.0,41.2,30.9,41443.88,12.6,30.6,10.2,
555,1981-07-09,32.8,28.0,29.7,3.3,3.0,38.3,33.1,29930.44,15.5,37.4,9.0,
556,1981-07-10,30.5,25.6,27.7,15.2,14.0,36.9,31.0,8832.75,12.2,26.3,7.8,
557,1981-07-11,30.4,26.1,27.5,20.3,23.0,36.3,31.6,17042.02,12.5,34.2,8.5,
558,1981-07-12,28.6,24.0,25.7,13.2,15.0,34.1,29.2,277.54,11.8,30.6,5.1,
559,1981-07-13,30.8,23.7,26.6,9.1,11.0,36.8,28.4,36538.7,12.8,26.6,7.2,
560,1981-07-14,32.2,25.3,28.5,4.8,8.0,41.1,30.8,45566.44,9.7,20.5,7.8,
561,1981-07-15,32.5,26.1,28.7,0.2,1.0,40.5,31.3,45818.16,18.3,36.0,12.9,
562,1981-07-16,31.6,26.0,28.3,0.0,0.0,37.1,30.4,46065.37,22.9,42.8,19.3,
563,1981-07-17,30.5,26.2,28.0,0.0,0.0,35.3,30.5,45162.49,28.0,50.8,21.1,
564,1981-07-18,30.5,26.0,27.9,0.3,2.0,35.4,29.9,45410.42,24.2,45.4,19.5,
565,1981-07-19,30.4,25.4,27.6,0.0,0.0,35.4,29.9,45150.29,21.3,42.8,17.9,
566,1981-07-20,29.5,26.2,27.6,1.7,7.0,33.6,29.2,44153.2,29.2,52.9,24.4,
567,1981-07-21,30.1,25.8,27.6,1.3,7.0,34.1,30.1,44400.58,24.6,47.9,20.0,
