,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,apparent_temperature_max,apparent_temperature_min,sunshine_duration,uv_index_max,shortwave_radiation_sum,et0_fao_evapotranspiration,humidity_2m_mean
284,1980-10-11,23.4,19.4,20.8,4.0,3.0,19.0,35.6,15.7,,,,,,,
285,1980-10-12,22.0,18.5,20.0,0.2,2.0,21.8,39.6,18.9,,,,,,,
286,1980-10-13,21.0,17.6,19.3,0.0,0.0,33.4,59.0,27.4,,,,,,,
287,1980-10-14,20.6,13.0,17.1,0.0,0.0,21.4,39.2,15.9,,,,,,,
288,1980-10-15,21.0,12.0,16.8,0.0,0.0,12.2,24.8,8.0,,,,,,,
289,1980-10-16,22.9,16.3,19.6,10.8,16.0,14.3,29.2,7.4,,,,,,,
290,1980-10-17,22.7,18.0,19.8,9.2,19.0,13.7,24.5,8.2,,,,,,,
291,1980-10-18,19.5,17.9,19.0,36.7,14.0,25.5,49.0,15.4,,,,,,,
292,1980-10-19,21.8,14.6,18.2,0.0,0.0,15.6,33.1,11.3,,,,,,,
293,1980-10-20,22.0,12.8,17.0,0.0,0.0,13.0,25.9,9.0,,,,,,,
294,1980-10-21,20.6,13.5,16.8,0.4,3.0,25.1,44.3,14.6,,,,,,,
295,1980-10-22,17.6,14.2,15.6,0.0,0.0,19.2,32.0,12.6,,,,,,,
296,1980-10-23,17.0,14.3,15.7,4.8,10.0,14.8,21.2,9.3,,,,,,,
297,1980-10-24,18.0,14.8,16.5,9.4,16.0,17.7,29.2,10.7,,,,,,,
298,1980-10-25,14.7,8.0,12.0,0.0,0.0,36.4,68.8,27.0,,,,,,,
299,1980-10-26,17.1,6.4,11.4,0.0,0.0,19.7,36.4,12.6,,,,,,,
300,1980-10-27,18.8,8.9,13.4,0.0,0.0,10.1,15.1,5.9,,,,,,,
301,1980-10-28,19.7,9.4,14.3,0.0,0.0,11.6,28.4,9.1,,,,,,,
302,1980-10-29,20.3,10.1,15.1,0.0,0.0,10.0,19.1,7.4,,,,,,,
303,1980-10-30,20.0,11.1,15.5,0.0,0.0,15.3,24.1,10.5,,,,,,,
304,1980-10-31,16.5,10.5,13.7,0.0,0.0,21.0,40.0,12.8,,,,,,,
305,1980-11-01,17.7,9.8,13.9,0.0,0.0,12.5,20.2,6.8,,,,,,,
306,1980-11-02,17.0,9.4,12.6,0.0,0.0,19.2,33.8,14.9,,,,,,,
307,1980-11-03,17.2,7.1,12.3,0.0,0.0,11.6,25.9,8.7,,,,,,,
308,1980-11-04,20.0,12.1,15.6,0.0,0.0,17.7,35.3,13.0,,,,,,,
309,1980-11-05,22.2,12.4,16.7,0.0,0.0,13.0,21.2,7.4,,,,,,,
310,1980-11-06,20.8,11.2,15.3,0.0,0.0,10.6,23.4,6.4,,,,,,,
311,1980-11-07,21.0,12.5,15.6,0.0,0.0,26.3,46.4,15.5,,,,,,,
312,1980-11-08,14.4,9.2,12.4,0.0,0.0,22.7,38.2,14.0,,,,,,,
313,1980-11-09,15.4,7.8,11.6,0.0,0.0,7.7,14.4,5.1,,,,,,,
314,1980-11-10,19.3,8.7,13.9,0.0,0.0,10.6,24.8,8.3,,,,,,,
315,1980-11-11,21.8,13.1,16.7,0.0,0.0,18.4,36.4,14.2,,,,,,,
316,1980-11-12,22.3,10.9,16.3,0.0,0.0,30.6,58.3,16.8,,,,,,,
317,1980-11-13,12.1,6.1,8.8,0.0,0.0,19.3,36.4,14.0,,,,,,,
318,1980-11-14,16.7,5.6,11.6,0.0,0.0,17.9,34.9,11.3,,,,,,,
319,1980-11-15,18.1,11.1,14.9,0.0,0.0,20.3,39.2,14.2,,,,,,,
320,1980-11-16,19.4,14.9,16.8,0.0,0.0,12.9,25.9,9.4,,,,,,,
321,1980-11-17,19.8,13.0,15.8,0.0,0.0,13.8,31.7,10.4,,,,,,,
322,1980-11-18,19.8,11.3,15.0,0.0,0.0,15.6,32.0,10.4,,,,,,,
323,1980-11-19,19.8,12.9,16.4,0.0,0.0,18.6,31.7,12.9,,,,,,,
324,1980-11-20,18.2,15.6,17.0,23.1,16.0,25.5,43.9,16.7,,,,,,,
325,1980-11-21,18.1,11.9,15.0,0.0,0.0,21.2,39.6,16.9,,,,,,,
326,1980-11-22,16.1,10.9,13.4,0.0,0.0,16.3,30.2,11.4,,,,,,,
327,1980-11-23,17.4,8.6,12.9,0.0,0.0,11.5,24.8,8.1,,,,,,,
328,1980-11-24,18.1,9.3,13.0,0.1,1.0,22.3,39.6,11.4,,,,,,,
329,1980-11-25,13.8,5.6,9.4,0.0,0.0,13.6,23.8,9.6,,,,,,,
330,1980-11-26,16.8,5.6,12.3,0.3,2.0,20.6,41.0,15.0,,,,,,,
331,1980-11-27,17.9,13.5,15.5,13.2,23.0,19.6,35.6,11.7,,,,,,,
332,1980-11-28,15.8,12.6,13.9,0.0,0.0,21.4,40.0,15.9,,,,,,,
333,1980-11-29,16.8,10.6,13.5,0.0,0.0,9.7,19.4,5.9,,,,,,,
334,1980-11-30,17.9,11.1,13.9,0.0,0.0,12.5,24.1,8.8,,,,,,,
335,1980-12-01,18.1,10.2,14.0,1.0,2.0,14.5,27.4,9.4,,,,,,,
336,1980-12-02,14.4,6.2,10.9,2.3,5.0,27.7,52.6,16.9,,,,,,,
337,1980-12-03,14.9,2.9,7.9,0.0,0.0,27.9,50.4,16.0,,,,,,,
338,1980-12-04,8.1,-0.3,4.2,0.0,0.0,20.2,36.0,9.8,,,,,,,
339,1980-12-05,15.0,5.4,9.4,0.0,0.0,9.8,22.7,8.3,,,,,,,
340,1980-12-06,13.9,5.6,8.7,0.0,0.0,10.1,22.0,7.4,,,,,,,
341,1980-12-07,14.6,4.1,8.6,0.0,0.0,9.4,13.3,5.6,,,,,,,
342,1980-12-08,14.7,5.0,9.3,0.0,0.0,23.8,42.1,6.7,,,,,,,
343,1980-12-09,8.4,1.4,5.1,0.0,0.0,23.9,43.2,15.2,,,,,,,
344,1980-12-10,13.8,1.1,7.6,0.0,0.0,18.7,35.3,14.5,,,,,,,
345,1980-12-11,15.7,5.2,9.7,0.3,1.0,29.4,49.0,18.6,,,,,,,
346,1980-12-12,4.6,-1.4,1.8,0.0,0.0,26.9,46.4,17.6,,,,,,,
347,1980-12-13,8.0,-1.1,3.3,0.0,0.0,8.7,20.2,5.3,,,,,,,
348,1980-12-14,9.8,0.8,5.1,0.0,0.0,10.4,19.4,6.2,,,,,,,
349,1980-12-15,9.4,2.4,5.8,0.0,0.0,17.1,31.3,12.3,,,,,,,
350,1980-12-16,8.3,1.6,5.5,0.0,0.0,14.5,28.8,11.6,,,,,,,
351,1980-12-17,10.7,-0.0,5.2,0.0,0.0,11.1,25.9,8.7,,,,,,,
352,1980-12-18,10.9,4.3,7.5,0.0,0.0,12.4,23.8,8.1,,,,,,,
353,1980-12-19,8.4,3.0,5.9,0.0,0.0,20.1,39.6,14.5,,,,,,,
354,1980-12-20,7.6,0.9,4.0,0.0,0.0,19.1,37.8,13.3,,,,,,,
355,1980-12-21,8.8,0.3,4.3,0.0,0.0,10.6,23.8,8.1,,,,,,,
356,1980-12-22,12.1,1.7,6.0,0.0,0.0,27.3,50.4,14.9,,,,,,,
357,1980-12-23,4.2,-1.8,1.4,0.0,0.0,34.7,62.6,23.8,,,,,,,
358,1980-12-24,5.4,-4.0,0.4,0.0,0.0,17.3,28.1,11.1,,,,,,,
359,1980-12-25,6.8,0.3,3.5,0.0,0.0,12.5,23.4,8.1,,,,,,,
360,1980-12-26,2.4,-3.4,-0.8,0.0,0.0,21.3,40.0,16.0,,,,,,,
361,1980-12-27,3.3,-4.1,-1.1,0.0,0.0,20.3,38.5,13.4,,,,,,,
362,1980-12-28,2.8,-6.0,-2.1,0.0,0.0,17.7,34.2,11.5,,,,,,,
363,1980-12-29,4.1,-5.5,-1.2,0.0,0.0,12.1,28.1,9.5,,,,,,,
364,1980-12-30,5.0,-3.8,0.1,0.0,0.0,8.8,15.1,6.3,,,,,,,
365,1980-12-31,8.7,-2.0,3.2,0.0,0.0,18.3,35.3,13.3,,,,,,,
366,1981-01-01,6.8,-2.0,3.0,0.0,0.0,27.1,50.4,19.8,0.2,-7.9,33398.56,,12.9,1.92,
367,1981-01-02,1.6,-4.6,-2.1,0.0,0.0,23.4,44.3,17.9,-5.4,-11.0,33431.97,,13.65,1.92,
368,1981-01-03,2.9,-5.4,-1.8,0.0,0.0,14.2,29.5,11.6,-2.4,-10.7,33468.39,,13.16,1.61,
369,1981-01-04,4.6,-4.4,-0.3,0.0,0.0,12.7,26.6,8.9,0.5,-8.5,33507.73,,13.18,1.3,
370,1981-01-05,6.2,-1.3,2.0,2.1,9.0,15.9,29.2,13.1,1.8,-5.5,9978.97,,6.21,0.86,
371,1981-01-06,3.1,0.6,1.4,3.2,15.0,20.4,34.6,15.9,-1.8,-4.2,2705.43,,4.38,0.7,
372,1981-01-07,5.3,0.4,2.7,0.0,0.0,13.8,25.6,11.3,1.1,-3.8,13618.58,,6.53,0.95,
373,1981-01-08,6.8,2.5,4.1,0.0,0.0,10.0,18.4,7.5,3.8,-1.0,6897.61,,5.87,0.81,
374,1981-01-09,6.7,-0.1,3.3,0.5,3.0,11.9,20.5,6.8,3.1,-3.3,15452.93,,6.41,0.88,
375,1981-01-10,6.8,-0.8,2.7,0.0,0.0,19.6,37.4,14.7,1.1,-5.0,33800.21,,13.82,1.76,
376,1981-01-11,6.6,-3.6,1.2,0.0,0.0,18.0,33.1,13.7,1.1,-8.6,33857.52,,14.26,1.97,
377,1981-01-12,9.8,-1.0,3.5,0.0,0.0,16.2,32.0,12.5,4.8,-5.5,33917.05,,14.02,1.93,
378,1981-01-13,11.8,-0.4,4.9,0.0,0.0,13.7,25.2,10.4,7.7,-4.7,33978.68,,14.07,1.94,
379,1981-01-14,14.2,-1.6,5.8,0.0,0.0,15.9,30.6,12.1,10.0,-5.7,34042.35,,14.01,2.17,
380,1981-01-15,5.0,-1.4,2.4,0.0,0.0,26.4,46.8,20.5,1.2,-7.2,7719.72,,6.41,1.18,
381,1981-01-16,2.0,-3.1,-1.0,0.0,0.0,21.4,40.3,17.1,-4.3,-8.8,34175.42,,10.8,1.51,
382,1981-01-17,4.1,-5.3,-1.0,0.0,0.0,12.0,21.6,7.2,0.4,-9.4,34244.65,,13.63,1.45,
383,1981-01-18,10.8,-1.3,3.7,0.0,0.0,12.6,23.0,9.0,7.4,-5.4,34315.65,,12.96,1.67,
384,1981-01-19,5.2,0.8,2.8,0.0,0.0,15.0,28.4,11.8,0.9,-3.4,2392.45,,3.78,0.66,
385,1981-01-20,5.0,-1.2,1.7,0.6,3.0,18.3,37.4,14.7,0.3,-5.4,23733.36,,8.42,1.04,
386,1981-01-21,1.6,-1.6,0.8,11.7,17.0,22.2,40.0,18.9,-3.2,-6.2,0.0,,2.54,0.27,
387,1981-01-22,4.8,-2.5,0.7,0.0,0.0,18.3,35.3,14.3,0.0,-7.2,34625.25,,13.86,1.28,
388,1981-01-23,10.7,1.2,6.9,1.6,7.0,25.5,41.4,17.8,6.6,-3.0,12028.74,,5.68,1.1,
389,1981-01-24,6.2,1.4,3.3,0.4,3.0,22.4,39.6,18.8,3.4,-3.4,0.0,,2.12,0.52,
390,1981-01-25,1.7,-0.8,0.6,0.4,4.0,20.9,41.0,18.4,-3.5,-6.2,9502.33,,7.43,1.14,
391,1981-01-26,1.2,-2.6,-0.9,0.6,5.0,20.4,39.2,17.0,-4.5,-7.4,14470.46,,6.8,1.09,
392,1981-01-27,1.3,-4.8,-1.4,0.0,0.0,14.4,28.8,11.2,-3.1,-9.7,21133.38,,9.69,1.18,
393,1981-01-28,4.0,-3.2,0.2,0.0,0.0,10.0,21.2,7.3,0.2,-7.4,35145.93,,13.19,1.35,
394,1981-01-29,2.5,-1.6,0.6,1.6,5.0,13.2,25.6,8.0,-1.9,-5.1,5376.95,,5.32,0.76,
395,1981-01-30,3.7,-1.9,1.1,1.9,8.0,11.8,22.3,9.3,0.0,-5.6,458.74,,3.28,0.51,
396,1981-01-31,2.9,0.8,1.7,12.6,20.0,13.5,27.0,10.1,0.2,-3.0,0.0,,1.37,0.24,
397,1981-02-01,5.6,-1.2,1.7,0.0,0.0,16.7,32.4,12.7,1.3,-4.7,34255.16,,12.38,1.25,
398,1981-02-02,7.7,-4.0,1.6,0.4,4.0,8.7,20.9,4.8,4.6,-7.2,28211.2,,13.63,1.5,
399,1981-02-03,5.0,-2.0,1.9,0.0,0.0,20.7,38.2,12.5,-0.0,-6.2,35379.68,,11.42,1.31,
400,1981-02-04,4.4,-3.9,-0.3,0.0,0.0,12.2,27.7,9.5,0.4,-7.9,35423.02,,16.01,1.61,
401,1981-02-05,7.3,-2.8,2.3,0.9,6.0,14.3,27.4,10.6,3.4,-6.7,25888.13,,11.12,1.28,
402,1981-02-06,7.7,-0.6,3.7,0.3,3.0,13.8,27.7,10.4,3.5,-4.3,27534.71,,11.96,1.5,
403,1981-02-07,9.0,-3.2,2.3,0.0,0.0,11.0,20.5,7.5,6.1,-7.0,35559.66,,16.87,1.93,
404,1981-02-08,12.7,0.4,6.2,0.0,0.0,15.5,27.4,12.4,9.1,-3.6,35368.61,,15.18,2.17,
405,1981-02-09,12.0,0.8,6.2,0.0,0.0,18.7,36.7,12.6,7.7,-2.6,35684.82,,17.13,2.41,
406,1981-02-10,10.8,-2.3,4.3,0.0,0.0,12.4,28.1,7.8,6.9,-5.7,35797.25,,17.14,2.26,
407,1981-02-11,12.7,-0.2,6.1,0.0,0.0,25.1,42.1,14.0,8.9,-4.2,35779.2,,17.34,2.62,
408,1981-02-12,18.0,8.5,12.0,1.4,4.0,24.8,44.6,11.8,17.9,3.5,13262.44,,6.51,1.51,
409,1981-02-13,12.6,6.5,8.8,0.3,2.0,17.7,36.7,12.7,9.9,4.0,17996.62,,7.93,1.09,
410,1981-02-14,13.1,4.9,8.5,0.0,0.0,16.5,29.5,10.9,10.3,2.3,35929.95,,13.08,1.72,
411,1981-02-15,16.0,7.7,10.8,0.0,0.0,20.9,36.7,13.9,15.1,5.4,25881.67,,12.39,1.67,
412,1981-02-16,12.1,2.8,7.9,10.8,13.0,30.8,54.4,23.5,10.1,-3.2,0.0,,1.65,0.45,
413,1981-02-17,6.7,2.3,4.4,0.1,1.0,24.7,44.3,15.3,2.7,-3.2,5153.98,,7.2,1.19,
414,1981-02-18,10.0,4.7,6.9,1.0,3.0,13.3,24.1,9.4,7.1,1.9,5990.15,,6.93,1.07,
415,1981-02-19,6.7,2.0,4.7,7.8,10.0,19.7,38.9,14.4,2.1,-1.8,46.61,,4.98,0.77,
416,1981-02-20,7.6,0.9,4.8,0.3,2.0,18.1,33.5,11.9,3.3,-3.2,4534.7,,6.22,1.05,
417,1981-02-21,6.7,-2.7,2.4,0.0,0.0,18.7,32.0,11.3,3.2,-6.3,36715.2,,17.7,1.99,
418,1981-02-22,12.0,5.2,8.4,8.3,9.0,21.2,36.4,11.8,10.3,0.5,8660.52,,5.73,1.0,
419,1981-02-23,9.7,3.0,7.6,8.7,9.0,23.0,42.1,16.1,7.2,-1.8,6749.38,,6.75,0.92,
420,1981-02-24,6.0,0.4,3.4,0.0,0.0,23.5,44.3,19.4,0.4,-5.1,24316.01,,11.32,1.68,
421,1981-02-25,4.0,-1.6,0.7,0.0,0.0,17.6,33.1,12.0,-1.1,-6.9,11298.22,,8.79,1.4,
422,1981-02-26,1.4,-4.1,-1.6,0.0,0.0,28.8,52.6,19.5,-5.3,-9.9,37178.71,,17.13,1.98,
423,1981-02-27,1.9,-4.5,-1.2,0.0,0.0,15.9,27.7,10.4,-2.5,-9.8,23380.92,,12.6,1.5,
424,1981-02-28,8.3,-1.1,4.3,4.8,6.0,20.4,36.0,12.4,4.4,-4.8,11601.63,,7.32,1.04,
425,1981-03-01,5.4,2.3,4.0,9.1,14.0,22.6,42.1,17.1,2.4,-2.2,0.0,,1.89,0.34,
426,1981-03-02,8.4,1.8,4.9,0.6,2.0,17.6,32.4,12.7,4.7,-1.9,11466.04,,8.53,1.12,
427,1981-03-03,7.2,5.4,6.2,1.0,2.0,13.4,24.8,8.8,5.5,2.1,0.0,,1.53,0.34,
428,1981-03-04,9.6,2.9,6.2,0.0,0.0,14.5,26.6,10.2,6.1,-0.1,4911.64,,7.62,1.16,
429,1981-03-05,14.2,0.8,7.3,0.0,0.0,12.5,27.4,9.4,12.6,-2.6,37277.58,,20.76,2.87,
430,1981-03-06,10.1,2.6,6.5,0.0,0.0,20.2,36.7,11.1,7.3,-0.6,34920.79,,14.03,1.91,
431,1981-03-07,15.8,2.0,8.3,0.0,0.0,20.5,33.8,14.5,13.1,-1.6,38771.44,,21.54,3.35,
432,1981-03-08,15.7,5.0,10.4,0.2,1.0,24.6,43.9,16.7,12.5,1.0,28340.14,,12.78,2.36,
433,1981-03-09,11.1,2.3,5.8,0.0,0.0,19.2,38.9,13.9,8.0,-1.9,37685.61,,20.63,2.56,
434,1981-03-10,10.2,-0.4,4.9,0.1,1.0,16.1,32.0,10.9,6.9,-4.0,37258.43,,19.65,2.58,
435,1981-03-11,12.8,5.0,9.0,5.3,9.0,29.4,48.2,19.6,8.1,0.8,9635.17,,8.34,1.45,
436,1981-03-12,17.7,9.9,13.0,4.5,7.0,15.1,31.0,9.6,16.6,7.9,18108.4,,9.9,1.57,
437,1981-03-13,16.0,10.7,12.9,0.0,0.0,5.1,11.5,2.9,16.5,10.3,0.0,,3.77,0.74,
438,1981-03-14,19.9,7.0,13.4,0.8,5.0,23.6,43.9,11.3,18.1,3.7,26490.68,,15.24,2.94,
439,1981-03-15,13.8,2.8,7.9,0.0,0.0,16.6,32.0,11.1,11.6,-0.7,40218.8,,22.09,3.23,
440,1981-03-16,12.7,3.6,7.4,0.0,0.0,12.5,24.5,8.1,10.4,0.8,35574.7,,17.94,2.66,
441,1981-03-17,15.1,3.7,9.0,0.0,0.0,19.1,37.8,14.4,12.0,0.7,40135.13,,20.28,2.93,
442,1981-03-18,11.5,8.6,10.4,14.8,17.0,23.5,42.8,19.0,8.3,5.1,0.0,,3.01,0.73,
443,1981-03-19,14.8,6.6,10.4,7.1,10.0,17.6,29.9,12.5,13.3,4.4,13275.26,,8.57,1.29,
444,1981-03-20,15.2,5.4,9.6,0.0,0.0,12.1,29.5,9.4,14.1,2.7,31752.5,,17.59,2.69,
445,1981-03-21,17.6,3.7,10.5,0.0,0.0,9.9,23.4,7.7,17.1,0.8,40905.71,,23.69,3.56,
446,1981-03-22,15.5,6.9,11.6,0.0,0.0,21.4,40.0,15.4,11.8,4.1,12558.34,,10.8,2.46,
447,1981-03-23,17.6,10.8,13.8,12.8,7.0,33.4,61.9,24.8,14.9,8.4,22271.31,,11.91,1.9,
448,1981-03-24,19.9,13.1,16.0,15.0,15.0,32.5,65.2,18.6,20.2,10.4,0.0,,6.02,1.15,
449,1981-03-25,19.8,11.0,15.0,0.8,2.0,24.7,46.4,19.5,16.7,7.9,39677.55,,22.92,4.38,
450,1981-03-26,16.8,4.9,10.5,0.0,0.0,19.2,36.4,13.4,14.6,1.1,41477.5,,24.46,4.02,
451,1981-03-27,13.9,4.5,9.4,5.3,5.0,27.2,51.1,20.5,10.2,0.7,33790.19,,21.25,3.0,
452,1981-03-28,13.8,9.0,11.4,7.1,11.0,21.2,45.7,14.6,12.6,6.4,1759.95,,5.33,0.98,
453,1981-03-29,8.9,6.7,7.6,19.2,22.0,20.9,36.7,17.6,6.5,2.5,0.0,,1.89,0.52,
454,1981-03-30,10.4,7.1,8.9,10.2,16.0,16.6,32.0,14.7,7.8,3.7,0.0,,3.8,0.82,
455,1981-03-31,15.1,8.5,11.4,0.9,1.0,19.2,32.8,14.9,12.7,6.0,31862.58,,14.59,2.13,
456,1981-04-01,16.9,8.3,12.6,13.9,15.0,23.2,43.9,15.5,17.9,4.7,1593.71,,5.9,1.02,
457,1981-04-02,11.4,5.3,8.2,0.0,0.0,19.6,40.0,16.4,7.9,1.9,24686.05,,16.39,2.57,
458,1981-04-03,10.6,5.6,8.3,22.6,17.0,23.8,40.7,14.5,9.9,2.1,0.0,,3.35,0.77,
459,1981-04-04,11.9,9.6,10.5,11.5,12.0,10.3,31.7,7.4,11.0,7.8,0.0,,4.33,0.8,
460,1981-04-05,14.6,9.1,11.3,0.0,0.0,12.8,26.3,8.2,13.0,7.7,18141.1,,12.72,1.97,
461,1981-04-06,16.0,5.8,10.9,0.0,0.0,14.5,32.0,8.0,14.3,4.0,33669.27,,19.49,2.88,
462,1981-04-07,16.1,5.1,10.8,1.1,3.0,19.5,41.4,11.1,13.5,2.6,24829.09,,16.35,2.6,
463,1981-04-08,16.1,10.8,13.3,3.9,11.0,19.0,37.4,11.5,15.9,8.5,0.0,,4.49,0.93,
464,1981-04-09,17.3,13.0,14.8,2.8,7.0,23.7,43.2,14.3,14.6,12.1,16496.0,,10.88,1.92,
465,1981-04-10,20.2,9.9,14.7,0.2,1.0,14.3,29.9,8.9,21.9,8.9,32171.15,,21.86,3.58,
466,1981-04-11,18.5,12.1,14.8,2.3,5.0,17.7,38.2,13.3,18.1,10.5,17520.92,,11.56,1.9,
467,1981-04-12,16.9,9.8,13.8,7.8,21.0,15.5,29.9,10.3,17.8,7.3,5635.48,,7.53,1.28,
468,1981-04-13,16.3,7.8,11.3,0.0,0.0,16.3,32.8,13.6,15.5,4.8,43030.94,,26.25,3.88,
469,1981-04-14,14.7,7.7,11.7,2.7,5.0,24.6,44.6,19.2,10.7,4.7,13657.19,,12.72,2.38,
470,1981-04-15,21.8,12.7,16.5,4.2,10.0,17.7,31.0,10.1,22.1,10.7,15312.53,,12.45,2.32,
471,1981-04-16,23.4,11.4,16.7,0.0,0.0,15.9,28.8,9.0,24.8,9.0,37067.95,,20.85,3.68,
472,1981-04-17,17.8,9.4,13.2,0.7,3.0,21.2,37.8,14.9,16.6,7.0,43181.21,,22.84,3.63,
473,1981-04-18,16.9,12.1,14.9,23.3,15.0,26.0,45.4,18.2,18.3,9.2,0.0,,5.51,1.13,
474,1981-04-19,17.4,10.5,13.4,0.0,0.0,26.3,47.5,20.0,14.0,7.0,39087.15,,25.77,4.32,
475,1981-04-20,19.9,8.8,14.4,0.0,0.0,13.8,29.2,10.2,18.3,5.7,43200.0,,27.03,4.76,
476,1981-04-21,21.0,12.6,16.1,0.0,0.0,18.3,34.2,13.5,19.9,9.8,43200.0,,25.79,5.29,
477,1981-04-22,22.7,12.2,17.1,0.0,0.0,15.0,29.2,11.6,24.2,9.7,43200.0,,24.9,4.62,
478,1981-04-23,23.4,14.1,18.4,0.0,0.0,23.0,44.6,17.5,24.1,12.8,36000.0,,23.19,3.92,
479,1981-04-24,24.7,12.3,17.9,0.0,0.0,31.8,59.8,18.0,26.1,8.8,43200.0,,23.44,4.32,
480,1981-04-25,21.3,8.8,15.2,0.0,0.0,12.3,24.8,8.8,20.8,6.2,43609.34,,28.21,4.95,
481,1981-04-26,19.3,12.1,15.7,0.2,1.0,19.9,37.8,14.9,15.3,9.3,40318.82,,15.27,3.74,
482,1981-04-27,21.6,15.1,17.3,4.5,7.0,15.3,25.9,7.8,23.3,13.8,12973.79,,10.14,2.09,
483,1981-04-28,23.8,14.1,18.2,0.2,1.0,15.4,29.9,9.6,26.6,14.3,43200.0,,21.78,3.77,
484,1981-04-29,25.2,13.4,18.6,2.1,9.0,19.6,37.4,9.3,28.0,12.2,30985.77,,17.12,3.37,
485,1981-04-30,21.9,11.2,16.4,0.0,0.0,19.4,31.3,12.6,20.5,10.0,43200.0,,22.81,4.33,
486,1981-05-01,24.4,14.6,19.5,1.9,4.0,21.0,43.9,18.5,25.7,12.1,31815.57,,16.56,3.08,
487,1981-05-02,27.5,11.7,19.7,14.1,12.0,33.8,60.8,18.3,31.3,8.6,25726.38,,15.16,3.49,
488,1981-05-03,18.2,11.4,14.4,3.5,3.0,15.9,29.5,8.4,17.1,8.9,27211.28,,20.82,3.76,
489,1981-05-04,21.4,11.5,16.3,0.0,0.0,17.4,30.2,13.0,20.9,9.5,44184.4,,28.28,5.34,
490,1981-05-05,20.2,13.7,16.5,0.0,0.0,26.9,49.7,21.3,18.1,10.0,38474.7,,23.5,4.36,
491,1981-05-06,25.3,14.6,19.2,0.0,0.0,21.2,34.6,14.9,27.5,13.3,44317.37,,27.81,5.0,
492,1981-05-07,27.7,16.1,21.2,0.0,0.0,20.5,34.9,17.2,30.2,15.3,44565.87,,27.47,5.12,
493,1981-05-08,30.0,18.5,23.2,0.0,0.0,20.0,34.6,17.5,33.9,18.6,44454.91,,27.42,5.27,
494,1981-05-09,32.5,18.9,25.0,0.0,0.0,16.3,27.4,10.1,39.5,20.3,44710.84,,26.92,5.6,
495,1981-05-10,32.5,20.3,25.9,4.4,7.0,14.6,30.2,9.9,38.7,22.0,44596.58,,26.05,5.38,
496,1981-05-11,22.8,12.9,16.0,20.9,15.0,35.7,63.4,17.3,26.6,8.5,0.0,,4.6,1.77,
497,1981-05-12,22.1,11.6,16.6,0.0,0.0,10.8,20.2,7.4,22.4,10.2,41181.4,,26.6,4.75,
498,1981-05-13,22.4,11.1,16.7,0.0,0.0,15.4,32.0,9.6,22.0,9.5,44565.2,,29.02,5.2,
499,1981-05-14,19.3,13.2,16.9,2.6,10.0,21.2,41.0,15.9,17.7,11.0,20459.48,,11.82,2.52,
500,1981-05-15,22.0,16.8,19.0,3.2,7.0,14.9,28.8,9.2,21.5,17.5,19430.63,,13.09,2.59,
501,1981-05-16,24.4,14.4,19.2,0.0,0.0,21.8,41.4,10.1,24.0,14.7,44972.23,,26.15,4.79,
502,1981-05-17,23.7,12.8,18.2,0.0,0.0,13.0,24.5,8.2,25.4,12.6,45335.07,,28.47,5.08,
503,1981-05-18,20.4,13.0,16.7,0.0,0.0,19.5,43.9,14.8,20.0,12.3,45468.57,,20.44,3.42,
504,1981-05-19,21.3,12.4,16.8,0.0,0.0,13.1,28.4,7.0,21.9,11.8,37154.95,,25.21,4.33,
505,1981-05-20,21.1,13.8,17.2,0.0,0.0,10.6,22.7,6.9,19.7,13.7,19087.78,,15.62,3.01,
506,1981-05-21,22.3,14.5,17.9,0.0,0.0,14.7,29.9,11.0,21.9,14.1,38641.54,,23.7,4.28,
507,1981-05-22,22.4,13.9,18.0,0.0,0.0,16.1,33.5,11.4,23.1,13.9,45596.12,,28.07,4.83,
508,1981-05-23,20.5,13.0,16.8,0.7,4.0,10.0,20.5,6.9,19.5,12.4,19659.41,,13.92,2.64,
509,1981-05-24,27.3,12.2,20.1,0.0,0.0,14.3,29.9,10.9,28.4,11.0,46080.84,,28.59,5.61,
510,1981-05-25,29.2,16.2,22.7,0.0,0.0,22.1,38.2,14.5,29.9,16.1,45899.04,,28.36,6.48,
511,1981-05-26,26.1,20.1,21.9,2.1,5.0,22.0,38.9,16.9,27.9,18.5,26746.86,,14.91,3.43,
512,1981-05-27,25.9,19.4,22.0,14.0,13.0,20.3,36.0,12.7,28.5,20.0,4666.42,,6.58,1.48,
513,1981-05-28,24.4,17.0,20.8,0.0,0.0,21.0,41.0,13.9,24.9,17.4,40321.82,,25.71,4.64,
514,1981-05-29,26.2,12.7,19.7,0.3,2.0,14.4,28.4,9.3,26.1,12.0,32733.28,,22.59,4.74,
515,1981-05-30,19.6,15.9,18.0,1.4,5.0,21.9,44.6,14.3,18.3,15.2,28111.62,,17.01,3.24,
516,1981-05-31,24.0,16.7,19.9,0.0,0.0,15.0,27.7,11.0,25.6,16.7,35223.62,,19.41,3.81,
517,1981-06-01,21.5,15.2,18.4,0.0,0.0,18.2,36.0,12.2,19.6,15.1,31326.76,,20.52,4.17,
